epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
160,3970.39,0.3725,0.27602,1.09641,0.91831,0.86462,0.90325,0.8409,0.3655,0.59593,1.1846,0.004753,0.004753,0.004753
161,3995.3,0.37244,0.27462,1.10326,0.91967,0.86221,0.90568,0.84354,0.3643,0.58779,1.18271,0.00472,0.00472,0.00472
162,4020.47,0.37504,0.2774,1.10843,0.92034,0.86441,0.90407,0.84266,0.35516,0.58287,1.17129,0.004687,0.004687,0.004687
163,4045.14,0.36921,0.27263,1.09874,0.9251,0.86231,0.90425,0.84224,0.35443,0.58224,1.16952,0.004654,0.004654,0.004654
164,4070.31,0.36383,0.27491,1.08308,0.92529,0.86458,0.90598,0.84452,0.35249,0.56174,1.17417,0.004621,0.004621,0.004621
165,4095.2,0.36883,0.27316,1.09993,0.9262,0.86408,0.90649,0.84526,0.35582,0.55021,1.18012,0.004588,0.004588,0.004588
166,4120.46,0.36918,0.27434,1.09824,0.91929,0.86596,0.9082,0.84535,0.36115,0.55252,1.19573,0.004555,0.004555,0.004555
167,4145.3,0.37075,0.27469,1.10103,0.91882,0.8654,0.9083,0.84445,0.3638,0.55917,1.20084,0.004522,0.004522,0.004522
168,4170.67,0.36715,0.2733,1.09386,0.91907,0.86875,0.91053,0.84505,0.36517,0.54848,1.20535,0.004489,0.004489,0.004489
169,4195.43,0.36668,0.27503,1.1073,0.91885,0.86593,0.91264,0.84784,0.36625,0.54907,1.20495,0.004456,0.004456,0.004456
170,4220.36,0.36949,0.27352,1.1072,0.92082,0.86506,0.91304,0.84921,0.36095,0.55143,1.19616,0.004423,0.004423,0.004423
171,4244.55,0.3675,0.27437,1.09641,0.92014,0.86685,0.90999,0.84762,0.35634,0.56098,1.1879,0.00439,0.00439,0.00439
172,4269.23,0.36252,0.27306,1.09959,0.92035,0.86623,0.9101,0.84771,0.35656,0.5605,1.1838,0.004357,0.004357,0.004357
173,4294.31,0.3665,0.26816,1.09937,0.92119,0.86704,0.90995,0.8481,0.35705,0.55689,1.18581,0.004324,0.004324,0.004324
174,4319.85,0.3646,0.27202,1.09993,0.92374,0.86725,0.90961,0.84735,0.35627,0.55535,1.18416,0.004291,0.004291,0.004291
175,4345.01,0.36815,0.27188,1.1019,0.92557,0.86849,0.91065,0.84933,0.35113,0.555,1.18002,0.004258,0.004258,0.004258
176,4369.7,0.35769,0.2683,1.09187,0.92498,0.86626,0.91032,0.84863,0.35002,0.55895,1.18192,0.004225,0.004225,0.004225
177,4394.37,0.3632,0.27374,1.09978,0.92027,0.86895,0.9096,0.84857,0.34933,0.56279,1.18105,0.004192,0.004192,0.004192
178,4418.9,0.35479,0.27089,1.09947,0.92286,0.87126,0.90783,0.84712,0.34868,0.55955,1.18232,0.004159,0.004159,0.004159
179,4443.43,0.36332,0.26798,1.11406,0.9236,0.87283,0.90836,0.84777,0.34483,0.55489,1.17691,0.004126,0.004126,0.004126
180,4468.09,0.35699,0.26887,1.09918,0.92448,0.87235,0.90829,0.84668,0.34619,0.55634,1.17717,0.004093,0.004093,0.004093
181,4492.87,0.35598,0.2653,1.09846,0.92535,0.87165,0.90864,0.84604,0.34708,0.55639,1.17922,0.00406,0.00406,0.00406
