epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
100,2460.5,0.41614,0.30789,1.12483,0.92003,0.93264,0.97637,0.894,0.37464,0.39157,1.26516,0.006733,0.006733,0.006733
101,2484.93,0.43217,0.31266,1.1304,0.9271,0.91008,0.97655,0.89535,0.37416,0.3676,1.2535,0.0067,0.0067,0.0067
102,2509.21,0.41896,0.30202,1.12551,0.94734,0.91987,0.97562,0.89465,0.37705,0.32978,1.28103,0.006667,0.006667,0.006667
103,2533.4,0.41596,0.30483,1.12917,0.95655,0.95212,0.98087,0.90005,0.37385,0.32587,1.26742,0.006634,0.006634,0.006634
104,2558.12,0.4155,0.30353,1.12706,0.92187,0.93472,0.98034,0.89703,0.38035,0.40091,1.26883,0.006601,0.006601,0.006601
105,2582.8,0.41532,0.30333,1.12964,0.94593,0.92408,0.97466,0.89296,0.37529,0.42151,1.26164,0.006568,0.006568,0.006568
106,2607.94,0.40652,0.29942,1.11063,0.96157,0.96251,0.98933,0.90594,0.37328,0.34576,1.26214,0.006535,0.006535,0.006535
107,2632.67,0.41719,0.30825,1.13076,0.92426,0.96303,0.98194,0.89646,0.37691,0.47917,1.29833,0.006502,0.006502,0.006502
108,2657.47,0.4116,0.29909,1.12321,0.93561,0.90629,0.96941,0.89046,0.37064,0.36675,1.25994,0.006469,0.006469,0.006469
109,2682.24,0.41247,0.30172,1.1398,0.95043,0.91423,0.97702,0.89575,0.37178,0.39793,1.27388,0.006436,0.006436,0.006436
110,2707.24,0.41522,0.30129,1.12597,0.94587,0.93568,0.9759,0.89449,0.37336,0.39464,1.26503,0.006403,0.006403,0.006403
111,2731.65,0.41383,0.30568,1.1167,0.96305,0.92707,0.98342,0.8999,0.37604,0.31942,1.28663,0.00637,0.00637,0.00637
