epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
79,1953.81,0.42498,0.31475,1.09479,0.98149,0.9874,0.98733,0.92554,0.34215,0.26904,1.07433,0.007426,0.007426,0.007426
80,1978.34,0.43761,0.32382,1.1065,0.98269,0.97969,0.98805,0.92489,0.33277,0.25823,1.07909,0.007393,0.007393,0.007393
81,2003.1,0.43855,0.32419,1.10586,0.98943,0.98625,0.9927,0.92867,0.33604,0.24582,1.06916,0.00736,0.00736,0.00736
82,2028.58,0.42646,0.31979,1.10351,0.98525,0.98712,0.99329,0.93691,0.33007,0.24157,1.06636,0.007327,0.007327,0.007327
83,2053.21,0.43182,0.31377,1.09578,0.98976,0.98476,0.99158,0.93224,0.33444,0.24831,1.06205,0.007294,0.007294,0.007294
84,2077.45,0.4269,0.31446,1.10187,0.98724,0.98131,0.9928,0.93291,0.32946,0.23837,1.0713,0.007261,0.007261,0.007261
85,2102.16,0.42202,0.31536,1.09282,0.91543,0.93101,0.955,0.87711,0.42592,0.41028,1.12103,0.007228,0.007228,0.007228
86,2126.77,0.42164,0.31524,1.10641,0.98101,0.98404,0.99137,0.93516,0.32419,0.25391,1.06918,0.007195,0.007195,0.007195
87,2151.43,0.42381,0.31438,1.09804,0.98727,0.98733,0.99061,0.93257,0.33125,0.25072,1.08309,0.007162,0.007162,0.007162
88,2175.62,0.4154,0.30744,1.09132,0.96834,0.96582,0.98412,0.92333,0.34344,0.28035,1.07237,0.007129,0.007129,0.007129
89,2199.89,0.42112,0.31663,1.10526,0.98552,0.98519,0.99319,0.92893,0.33157,0.25289,1.05762,0.007096,0.007096,0.007096
90,2224.34,0.4162,0.31298,1.08979,0.98133,0.98652,0.99033,0.93224,0.3384,0.25717,1.06732,0.007063,0.007063,0.007063
91,2248.92,0.42274,0.31049,1.1031,0.98517,0.98757,0.99162,0.93192,0.3321,0.24195,1.07455,0.00703,0.00703,0.00703
92,2273.52,0.41913,0.31148,1.09522,0.98645,0.98601,0.99352,0.93218,0.33561,0.2393,1.06215,0.006997,0.006997,0.006997
93,2298.48,0.42296,0.31524,1.10298,0.98336,0.98021,0.99138,0.93219,0.32566,0.23498,1.05617,0.006964,0.006964,0.006964
94,2323.27,0.41962,0.31662,1.09785,0.97355,0.98458,0.99037,0.93374,0.32574,0.24356,1.05646,0.006931,0.006931,0.006931
95,2348.41,0.41711,0.31197,1.09936,0.98075,0.98088,0.99118,0.93109,0.32743,0.23664,1.0577,0.006898,0.006898,0.006898
96,2373.3,0.42017,0.31519,1.10004,0.98064,0.98948,0.99241,0.92827,0.33122,0.23508,1.07147,0.006865,0.006865,0.006865
97,2397.58,0.41844,0.30902,1.10809,0.98216,0.98276,0.99039,0.93355,0.32492,0.24088,1.057,0.006832,0.006832,0.006832
98,2422.24,0.4151,0.31177,1.09604,0.99202,0.98713,0.99458,0.93459,0.32361,0.22687,1.08879,0.006799,0.006799,0.006799
99,2446.52,0.41344,0.30966,1.09346,0.97888,0.98555,0.98347,0.92439,0.32372,0.26122,1.06586,0.006766,0.006766,0.006766
100,2470.78,0.40708,0.30963,1.08975,0.9753,0.98543,0.98778,0.92439,0.34596,0.25832,1.06909,0.006733,0.006733,0.006733
101,2495.27,0.41895,0.31092,1.10384,0.98116,0.98268,0.99223,0.93498,0.3284,0.23645,1.05987,0.0067,0.0067,0.0067
102,2519.87,0.40532,0.30641,1.0865,0.98509,0.98637,0.99122,0.93598,0.32117,0.23784,1.05822,0.006667,0.006667,0.006667
103,2544.56,0.4065,0.30315,1.09057,0.98982,0.98975,0.99306,0.93272,0.33366,0.24046,1.07094,0.006634,0.006634,0.006634
104,2569.47,0.40262,0.29773,1.09006,0.98908,0.99155,0.99213,0.93722,0.31348,0.22594,1.05688,0.006601,0.006601,0.006601
105,2594.94,0.4014,0.30132,1.09023,0.98397,0.9894,0.98988,0.9342,0.31673,0.2304,1.05873,0.006568,0.006568,0.006568
106,2620.97,0.39818,0.29906,1.08628,0.99031,0.98634,0.99342,0.93898,0.31489,0.22255,1.05052,0.006535,0.006535,0.006535
107,2646.55,0.40739,0.30676,1.09192,0.99157,0.98948,0.99343,0.9357,0.32025,0.23187,1.07287,0.006502,0.006502,0.006502
108,2672.16,0.39646,0.29796,1.08617,0.98966,0.98953,0.99271,0.93723,0.31622,0.2305,1.05061,0.006469,0.006469,0.006469
109,2697.43,0.40247,0.29993,1.09273,0.9892,0.98788,0.99317,0.93299,0.32339,0.2391,1.06758,0.006436,0.006436,0.006436
110,2722.3,0.40266,0.30095,1.08954,0.98101,0.98417,0.99263,0.93695,0.31443,0.23788,1.05102,0.006403,0.006403,0.006403
111,2746.8,0.4009,0.30567,1.08704,0.98443,0.98792,0.99166,0.93286,0.32142,0.23727,1.05898,0.00637,0.00637,0.00637
112,2770.82,0.40037,0.29728,1.08474,0.98643,0.98337,0.99225,0.93328,0.31665,0.22825,1.0497,0.006337,0.006337,0.006337
113,2795.2,0.39825,0.2993,1.09195,0.98713,0.98829,0.99054,0.93328,0.31483,0.22948,1.04944,0.006304,0.006304,0.006304
114,2819.93,0.39885,0.29967,1.09951,0.98515,0.98307,0.98985,0.93318,0.31421,0.23226,1.04853,0.006271,0.006271,0.006271
115,2844.24,0.39993,0.30076,1.08497,0.97923,0.98407,0.99022,0.93242,0.31579,0.2395,1.04508,0.006238,0.006238,0.006238
116,2869.01,0.40649,0.30478,1.10301,0.9804,0.98141,0.99186,0.93687,0.30993,0.22763,1.0441,0.006205,0.006205,0.006205
117,2893.85,0.39638,0.29495,1.08995,0.98184,0.9847,0.99205,0.93718,0.31495,0.23249,1.05026,0.006172,0.006172,0.006172
118,2918.94,0.40158,0.30109,1.09953,0.98364,0.97994,0.99207,0.93879,0.3082,0.23102,1.04006,0.006139,0.006139,0.006139
119,2943.54,0.38915,0.29133,1.08702,0.98023,0.97927,0.99042,0.93736,0.30586,0.23647,1.04589,0.006106,0.006106,0.006106
120,2967.94,0.39611,0.29644,1.09279,0.98452,0.98561,0.99136,0.93499,0.31143,0.23029,1.05327,0.006073,0.006073,0.006073
121,2991.91,0.38842,0.29308,1.08575,0.98387,0.98995,0.99296,0.9358,0.31077,0.22495,1.05481,0.00604,0.00604,0.00604
122,3016.54,0.39099,0.29346,1.08617,0.98878,0.98597,0.99305,0.93827,0.31254,0.22166,1.04892,0.006007,0.006007,0.006007
123,3040.83,0.39372,0.29362,1.07769,0.98417,0.98743,0.9918,0.93695,0.31008,0.22572,1.04686,0.005974,0.005974,0.005974
124,3065.89,0.39208,0.29195,1.0818,0.98555,0.98748,0.98986,0.9353,0.30874,0.23011,1.04723,0.005941,0.005941,0.005941
