epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
130,3245.88,0.39169,0.28501,1.10141,0.97583,0.97377,0.97587,0.91599,0.31394,0.22807,1.09908,0.005743,0.005743,0.005743
131,3269.93,0.38495,0.28447,1.1087,0.9713,0.96699,0.96511,0.90486,0.31582,0.24981,1.09968,0.00571,0.00571,0.00571
132,3295.19,0.38713,0.28325,1.08939,0.97325,0.9654,0.97258,0.90996,0.31332,0.24054,1.10084,0.005677,0.005677,0.005677
133,3320.72,0.38794,0.28029,1.08944,0.97609,0.96805,0.97493,0.91198,0.31436,0.23553,1.09707,0.005644,0.005644,0.005644
134,3345.34,0.38867,0.28425,1.10492,0.97941,0.97583,0.97765,0.91502,0.31261,0.2226,1.10083,0.005611,0.005611,0.005611
135,3370.51,0.37821,0.27729,1.09605,0.98028,0.9774,0.97793,0.91348,0.31295,0.2229,1.1064,0.005578,0.005578,0.005578
136,3395.22,0.38408,0.28248,1.10252,0.98093,0.97911,0.97826,0.9147,0.3123,0.22292,1.10866,0.005545,0.005545,0.005545
137,3420.04,0.38127,0.28087,1.08388,0.98047,0.97943,0.98008,0.91594,0.31121,0.21841,1.10682,0.005512,0.005512,0.005512
138,3446.22,0.37671,0.27625,1.0917,0.9791,0.97885,0.98024,0.91683,0.31217,0.2241,1.10063,0.005479,0.005479,0.005479
139,3471.34,0.38006,0.28247,1.08339,0.97409,0.97818,0.97524,0.91313,0.30964,0.23016,1.10218,0.005446,0.005446,0.005446
140,3497.44,0.38097,0.28246,1.10416,0.97314,0.9714,0.96674,0.90628,0.30841,0.23553,1.10537,0.005413,0.005413,0.005413
141,3522.64,0.38131,0.28136,1.08982,0.9709,0.97129,0.96799,0.90678,0.31053,0.23668,1.11081,0.00538,0.00538,0.00538
142,3547.65,0.36991,0.27387,1.08575,0.97145,0.97006,0.96732,0.90604,0.31175,0.23883,1.11065,0.005347,0.005347,0.005347
143,3573.2,0.37627,0.27754,1.10165,0.97598,0.97381,0.97511,0.91234,0.31175,0.22788,1.11347,0.005314,0.005314,0.005314
144,3597.66,0.37693,0.27808,1.10063,0.97749,0.97839,0.98144,0.9192,0.31188,0.21482,1.11004,0.005281,0.005281,0.005281
145,3623.34,0.38028,0.28135,1.09042,0.97542,0.98751,0.98758,0.92438,0.31162,0.20306,1.1097,0.005248,0.005248,0.005248
146,3648.78,0.37268,0.27893,1.08716,0.97453,0.98681,0.98921,0.92605,0.30949,0.20163,1.11285,0.005215,0.005215,0.005215
147,3672.67,0.37977,0.28178,1.09922,0.97353,0.99168,0.98993,0.92637,0.30956,0.19917,1.1089,0.005182,0.005182,0.005182
148,3697.14,0.37279,0.27393,1.09563,0.97913,0.98785,0.98972,0.92765,0.30785,0.19589,1.10661,0.005149,0.005149,0.005149
149,3722.51,0.36712,0.27415,1.08882,0.97193,0.98475,0.98761,0.9253,0.30827,0.20043,1.10453,0.005116,0.005116,0.005116
150,3746.75,0.37882,0.2794,1.09765,0.97811,0.97581,0.98203,0.91879,0.30885,0.21091,1.10715,0.005083,0.005083,0.005083
151,3771.6,0.37206,0.27444,1.0887,0.97817,0.97798,0.98105,0.91716,0.30985,0.2084,1.10639,0.00505,0.00505,0.00505
152,3797.4,0.36873,0.27213,1.08799,0.97956,0.97997,0.97958,0.91552,0.31013,0.21015,1.1051,0.005017,0.005017,0.005017
153,3821.76,0.37377,0.27339,1.08899,0.97998,0.97997,0.97805,0.91596,0.30917,0.21885,1.10424,0.004984,0.004984,0.004984
154,3847.48,0.37048,0.27157,1.09948,0.98129,0.98036,0.97748,0.91475,0.31034,0.22157,1.11033,0.004951,0.004951,0.004951
155,3873.04,0.35914,0.26844,1.08077,0.98023,0.97833,0.97736,0.91436,0.30792,0.21725,1.10716,0.004918,0.004918,0.004918
156,3897.8,0.3661,0.26997,1.08444,0.97707,0.98051,0.97772,0.91646,0.307,0.21322,1.10724,0.004885,0.004885,0.004885
157,3923.09,0.3655,0.27225,1.0845,0.98018,0.98097,0.97848,0.91743,0.30647,0.20978,1.10913,0.004852,0.004852,0.004852
158,3947.93,0.36695,0.27469,1.09059,0.98066,0.98128,0.97941,0.91634,0.30654,0.2077,1.11108,0.004819,0.004819,0.004819
159,3973.56,0.36382,0.26926,1.0877,0.98272,0.98109,0.98138,0.91981,0.30535,0.20427,1.11356,0.004786,0.004786,0.004786
160,3997.84,0.35956,0.26645,1.08853,0.98358,0.98234,0.98084,0.91906,0.30521,0.20521,1.11393,0.004753,0.004753,0.004753
161,4023.22,0.36018,0.26722,1.08805,0.9821,0.98506,0.98216,0.91989,0.30513,0.20196,1.11334,0.00472,0.00472,0.00472
162,4049.58,0.36189,0.27117,1.09354,0.98016,0.98586,0.984,0.92093,0.30529,0.19987,1.11231,0.004687,0.004687,0.004687
163,4073.91,0.35733,0.26727,1.09402,0.97846,0.9862,0.98496,0.92264,0.30462,0.1981,1.10961,0.004654,0.004654,0.004654
164,4098.72,0.35493,0.26963,1.07254,0.98086,0.98744,0.98757,0.92445,0.30519,0.19343,1.10767,0.004621,0.004621,0.004621
165,4123.66,0.35463,0.26464,1.08292,0.97897,0.98513,0.98575,0.9233,0.30495,0.19671,1.10698,0.004588,0.004588,0.004588
166,4148.18,0.35642,0.26691,1.0875,0.98151,0.98198,0.98704,0.92495,0.30461,0.19483,1.10579,0.004555,0.004555,0.004555
167,4172.94,0.35895,0.26792,1.08325,0.98142,0.98006,0.98638,0.92369,0.30537,0.19535,1.10592,0.004522,0.004522,0.004522
168,4197.65,0.35708,0.26827,1.08441,0.97679,0.98566,0.98641,0.92347,0.30574,0.19618,1.10542,0.004489,0.004489,0.004489
169,4221.83,0.3537,0.26746,1.09005,0.98114,0.98342,0.98677,0.92305,0.30575,0.19359,1.10713,0.004456,0.004456,0.004456
170,4246.86,0.3561,0.2671,1.08664,0.98178,0.98495,0.98814,0.92502,0.3056,0.19095,1.10584,0.004423,0.004423,0.004423
171,4272.14,0.35533,0.26434,1.07512,0.97738,0.98478,0.98857,0.92568,0.30449,0.19102,1.10722,0.00439,0.00439,0.00439
172,4296.13,0.35063,0.26361,1.08463,0.97812,0.98193,0.98746,0.92501,0.30345,0.1936,1.1062,0.004357,0.004357,0.004357
173,4320.85,0.35473,0.26529,1.08736,0.98175,0.97723,0.9837,0.92277,0.30246,0.20244,1.10644,0.004324,0.004324,0.004324
174,4345.63,0.35258,0.26243,1.08739,0.98091,0.98096,0.98514,0.92369,0.3027,0.19869,1.10767,0.004291,0.004291,0.004291
175,4369.83,0.35245,0.26504,1.08235,0.98038,0.98186,0.98402,0.92263,0.30215,0.19985,1.10741,0.004258,0.004258,0.004258
176,4394.36,0.34706,0.26087,1.07603,0.97908,0.98278,0.98326,0.92144,0.30211,0.20133,1.10947,0.004225,0.004225,0.004225
