epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
162,4027.22,0.38185,0.28687,1.0937,0.98127,0.97533,0.98992,0.91798,0.34151,0.24757,1.13409,0.004687,0.004687,0.004687
163,4052.44,0.37312,0.28268,1.09085,0.98201,0.97897,0.98959,0.91799,0.34117,0.24769,1.13247,0.004654,0.004654,0.004654
164,4078.26,0.37094,0.28209,1.07471,0.98449,0.98082,0.98976,0.9179,0.34128,0.25058,1.13436,0.004621,0.004621,0.004621
165,4102.92,0.37143,0.28088,1.08589,0.98268,0.98103,0.98962,0.91844,0.34163,0.25524,1.13133,0.004588,0.004588,0.004588
166,4127.66,0.37591,0.28285,1.0898,0.98273,0.97887,0.99046,0.91933,0.33911,0.25912,1.12644,0.004555,0.004555,0.004555
167,4152.31,0.37713,0.28271,1.08647,0.97925,0.97672,0.99079,0.9198,0.33929,0.25548,1.12375,0.004522,0.004522,0.004522
168,4177.41,0.37401,0.28295,1.08652,0.9833,0.97499,0.99095,0.91969,0.34027,0.25483,1.12255,0.004489,0.004489,0.004489
169,4202.65,0.37393,0.28144,1.09268,0.98217,0.97515,0.99122,0.91949,0.33951,0.25777,1.12297,0.004456,0.004456,0.004456
170,4227.84,0.37334,0.27986,1.09345,0.9798,0.97115,0.99096,0.91939,0.33894,0.28388,1.12294,0.004423,0.004423,0.004423
171,4253.08,0.37664,0.283,1.08784,0.97224,0.96468,0.99001,0.91717,0.3402,0.32561,1.12467,0.00439,0.00439,0.00439
172,4277.61,0.37121,0.28389,1.09105,0.97239,0.96352,0.98865,0.91691,0.33941,0.32468,1.12532,0.004357,0.004357,0.004357
173,4303,0.37167,0.2823,1.09084,0.97544,0.96446,0.98838,0.91644,0.33908,0.2998,1.12756,0.004324,0.004324,0.004324
174,4327.84,0.3708,0.28112,1.08618,0.97531,0.96403,0.98826,0.91565,0.34092,0.29761,1.13061,0.004291,0.004291,0.004291
175,4352.36,0.36788,0.27656,1.07998,0.97581,0.96915,0.98898,0.91653,0.3401,0.29212,1.13065,0.004258,0.004258,0.004258
176,4376.93,0.36078,0.27549,1.07026,0.97673,0.97235,0.9898,0.91787,0.33778,0.27934,1.1293,0.004225,0.004225,0.004225
177,4401.14,0.36882,0.28065,1.08777,0.97833,0.97235,0.99025,0.9183,0.33825,0.27601,1.12829,0.004192,0.004192,0.004192
178,4425.71,0.36085,0.27691,1.0884,0.98337,0.97443,0.99027,0.91842,0.33726,0.26687,1.12859,0.004159,0.004159,0.004159
