epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
87,2131.73,0.44089,0.31763,1.11501,0.98242,0.97724,0.99241,0.9192,0.36409,0.25806,1.14116,0.007162,0.007162,0.007162
88,2156.11,0.42842,0.30739,1.11009,0.9751,0.97556,0.99035,0.91334,0.37263,0.24839,1.13622,0.007129,0.007129,0.007129
89,2180.76,0.43584,0.30852,1.12135,0.94311,0.95454,0.96964,0.89902,0.35677,0.27718,1.12245,0.007096,0.007096,0.007096
90,2205.95,0.43238,0.31192,1.10948,0.97158,0.95974,0.98426,0.91255,0.35563,0.25011,1.14659,0.007063,0.007063,0.007063
91,2230.29,0.434,0.30956,1.11861,0.94547,0.97188,0.97244,0.90138,0.3619,0.27798,1.12083,0.00703,0.00703,0.00703
92,2255.55,0.42431,0.3088,1.10663,0.89377,0.94348,0.931,0.86384,0.3597,0.36424,1.13806,0.006997,0.006997,0.006997
93,2281.95,0.44136,0.31637,1.13389,0.97921,0.95321,0.98678,0.91222,0.36555,0.25335,1.14596,0.006964,0.006964,0.006964
94,2306.87,0.43809,0.31753,1.11661,0.96574,0.96673,0.98736,0.91043,0.36796,0.25533,1.13766,0.006931,0.006931,0.006931
95,2331.53,0.43498,0.3147,1.11898,0.96834,0.95909,0.97994,0.90761,0.35685,0.25838,1.11872,0.006898,0.006898,0.006898
96,2356.6,0.43561,0.31422,1.12182,0.97014,0.97126,0.98967,0.91307,0.36693,0.2416,1.13985,0.006865,0.006865,0.006865
97,2380.79,0.43086,0.31002,1.11912,0.96227,0.9834,0.98836,0.91575,0.35821,0.2433,1.13436,0.006832,0.006832,0.006832
98,2404.75,0.42992,0.30945,1.10785,0.97051,0.95251,0.99053,0.91763,0.35771,0.25118,1.14067,0.006799,0.006799,0.006799
99,2429.07,0.42797,0.30758,1.1118,0.97621,0.9621,0.99082,0.91577,0.36023,0.24279,1.13017,0.006766,0.006766,0.006766
100,2453.64,0.42155,0.30527,1.11054,0.98054,0.93897,0.98719,0.91016,0.36583,0.29393,1.14635,0.006733,0.006733,0.006733
101,2479.06,0.42977,0.30972,1.1172,0.97802,0.9496,0.99026,0.91749,0.36175,0.26004,1.1453,0.0067,0.0067,0.0067
102,2503.5,0.4226,0.30597,1.10745,0.97402,0.96935,0.99036,0.91762,0.35299,0.23785,1.13276,0.006667,0.006667,0.006667
103,2528.25,0.42103,0.30529,1.1052,0.96423,0.97199,0.99177,0.92028,0.35055,0.24344,1.12632,0.006634,0.006634,0.006634
104,2552.68,0.41878,0.30178,1.11001,0.9699,0.96823,0.99027,0.91576,0.35589,0.23737,1.14092,0.006601,0.006601,0.006601
105,2578.1,0.41914,0.30214,1.1099,0.96142,0.969,0.98076,0.91265,0.35233,0.24705,1.13361,0.006568,0.006568,0.006568
106,2603.66,0.40838,0.29627,1.09472,0.96437,0.97106,0.98195,0.90807,0.3567,0.25018,1.13826,0.006535,0.006535,0.006535
107,2628.72,0.41905,0.3023,1.11092,0.97181,0.97558,0.98893,0.9166,0.35258,0.23257,1.16233,0.006502,0.006502,0.006502
108,2653.71,0.41245,0.29761,1.10426,0.97059,0.97989,0.98962,0.91347,0.35508,0.2348,1.15165,0.006469,0.006469,0.006469
109,2678.34,0.41477,0.29929,1.11561,0.98228,0.9624,0.98976,0.91785,0.34552,0.2339,1.13499,0.006436,0.006436,0.006436
110,2702.59,0.41628,0.29666,1.10479,0.98268,0.98131,0.99106,0.91662,0.35053,0.22385,1.14599,0.006403,0.006403,0.006403
111,2727.48,0.41311,0.30077,1.10315,0.98483,0.98036,0.99278,0.91805,0.35344,0.23318,1.13794,0.00637,0.00637,0.00637
112,2751.7,0.4107,0.29596,1.09778,0.98091,0.97213,0.99219,0.9204,0.34952,0.23618,1.13025,0.006337,0.006337,0.006337
113,2776.25,0.40868,0.29755,1.10867,0.98214,0.96689,0.98904,0.91847,0.34235,0.24778,1.12211,0.006304,0.006304,0.006304
114,2800.49,0.41288,0.30413,1.12039,0.97533,0.98532,0.98909,0.91646,0.34194,0.22759,1.11551,0.006271,0.006271,0.006271
115,2824.38,0.41414,0.29444,1.10417,0.9761,0.97734,0.98896,0.91702,0.34703,0.23174,1.1219,0.006238,0.006238,0.006238
116,2848.98,0.41863,0.29959,1.11298,0.97348,0.97412,0.99142,0.92047,0.34751,0.23132,1.12568,0.006205,0.006205,0.006205
117,2873.18,0.407,0.29505,1.10063,0.97725,0.9736,0.99162,0.92295,0.34645,0.22985,1.12904,0.006172,0.006172,0.006172
118,2897.86,0.41064,0.29798,1.11313,0.97872,0.97758,0.99225,0.92026,0.34613,0.22168,1.12788,0.006139,0.006139,0.006139
119,2921.7,0.40327,0.28967,1.09998,0.97829,0.98111,0.99112,0.9184,0.34915,0.22192,1.13921,0.006106,0.006106,0.006106
120,2946.08,0.40812,0.29459,1.10958,0.98098,0.97665,0.99002,0.91636,0.34991,0.22238,1.13097,0.006073,0.006073,0.006073
121,2971.68,0.40359,0.29509,1.10062,0.97811,0.98486,0.99193,0.91831,0.34532,0.22072,1.12277,0.00604,0.00604,0.00604
122,2996.17,0.40491,0.29275,1.10422,0.97433,0.98725,0.99314,0.91878,0.34722,0.21701,1.12884,0.006007,0.006007,0.006007
123,3020.61,0.40625,0.29258,1.09405,0.96754,0.98264,0.99271,0.92011,0.34361,0.22093,1.12714,0.005974,0.005974,0.005974
124,3045.29,0.4008,0.28988,1.09981,0.97278,0.97841,0.99303,0.91936,0.34559,0.22449,1.12721,0.005941,0.005941,0.005941
125,3069.68,0.39755,0.2898,1.09015,0.97938,0.97064,0.99272,0.92158,0.34297,0.22365,1.13203,0.005908,0.005908,0.005908
126,3093.36,0.39961,0.29303,1.1023,0.9758,0.97203,0.99199,0.92193,0.33975,0.22422,1.12195,0.005875,0.005875,0.005875
127,3117.41,0.4033,0.29179,1.09937,0.9772,0.97695,0.99138,0.92,0.33871,0.22507,1.13068,0.005842,0.005842,0.005842
128,3141.74,0.39657,0.28905,1.10567,0.97848,0.97633,0.99164,0.9204,0.33885,0.22156,1.13305,0.005809,0.005809,0.005809
129,3166.28,0.39833,0.28878,1.10362,0.97817,0.97772,0.9919,0.91951,0.34033,0.2216,1.13738,0.005776,0.005776,0.005776
130,3191.49,0.40337,0.28748,1.10345,0.97173,0.97952,0.99058,0.91822,0.34306,0.22331,1.13282,0.005743,0.005743,0.005743
131,3216.72,0.39575,0.28827,1.11216,0.9725,0.9771,0.99135,0.91848,0.34212,0.2242,1.12656,0.00571,0.00571,0.00571
132,3242.74,0.40059,0.28591,1.09824,0.97756,0.97268,0.99121,0.9191,0.34152,0.22588,1.12608,0.005677,0.005677,0.005677
133,3267.17,0.39507,0.28689,1.09379,0.97571,0.97447,0.99033,0.9189,0.34002,0.23088,1.11682,0.005644,0.005644,0.005644
134,3291.26,0.39476,0.28955,1.10571,0.97537,0.96643,0.99083,0.91954,0.33926,0.23422,1.11847,0.005611,0.005611,0.005611
135,3315.41,0.39318,0.28693,1.09796,0.98371,0.96246,0.98978,0.91981,0.3394,0.23088,1.11611,0.005578,0.005578,0.005578
136,3339.71,0.39285,0.28636,1.10197,0.98454,0.96624,0.99048,0.92059,0.3385,0.22688,1.1197,0.005545,0.005545,0.005545
137,3364.26,0.38948,0.28706,1.08747,0.97852,0.97317,0.99028,0.92123,0.33836,0.22543,1.1195,0.005512,0.005512,0.005512
138,3388.35,0.38994,0.28211,1.09257,0.98429,0.97283,0.99163,0.92261,0.33636,0.21771,1.12103,0.005479,0.005479,0.005479
139,3412.21,0.39201,0.28535,1.08999,0.97802,0.98022,0.99043,0.92112,0.3364,0.21769,1.12398,0.005446,0.005446,0.005446
140,3436.87,0.39538,0.28662,1.10988,0.97338,0.98799,0.99023,0.91968,0.33597,0.21361,1.12485,0.005413,0.005413,0.005413
141,3460.89,0.39684,0.2857,1.09037,0.98041,0.98459,0.99051,0.92134,0.33577,0.21282,1.12687,0.00538,0.00538,0.00538
142,3485.37,0.37999,0.27826,1.08287,0.97901,0.98442,0.99109,0.9219,0.33453,0.21259,1.12886,0.005347,0.005347,0.005347
143,3508.99,0.38535,0.28445,1.09921,0.98106,0.97803,0.99032,0.92053,0.3354,0.21623,1.12836,0.005314,0.005314,0.005314
144,3533.24,0.38614,0.28478,1.09137,0.98039,0.98036,0.98994,0.91953,0.33579,0.21462,1.13127,0.005281,0.005281,0.005281
145,3557.42,0.39165,0.28822,1.09459,0.97762,0.98301,0.98983,0.92069,0.33292,0.21639,1.13056,0.005248,0.005248,0.005248
146,3581.37,0.38151,0.27964,1.08186,0.98026,0.98155,0.99044,0.92024,0.33402,0.21335,1.13601,0.005215,0.005215,0.005215
147,3617.11,0.38674,0.2844,1.10161,0.97619,0.9807,0.99101,0.91959,0.3373,0.21511,1.1313,0.005182,0.005182,0.005182
148,3649.97,0.38227,0.28248,1.10116,0.98371,0.96888,0.99158,0.92055,0.33667,0.21674,1.13021,0.005149,0.005149,0.005149
149,3681.61,0.38323,0.27804,1.10222,0.98181,0.96277,0.99129,0.92004,0.33622,0.23653,1.12765,0.005116,0.005116,0.005116
150,3707.22,0.38784,0.28235,1.10406,0.98331,0.96173,0.99095,0.91979,0.33436,0.23468,1.12476,0.005083,0.005083,0.005083
151,3733.49,0.38387,0.28036,1.09306,0.98379,0.96035,0.99171,0.9204,0.33456,0.23016,1.12458,0.00505,0.00505,0.00505
