epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
70,4420.06,0.38593,0.28653,1.18081,0.99286,0.98746,0.99471,0.97418,0.29609,0.23204,1.07623,0.00045285,0.00045285,0.00045285
71,4483.42,0.38835,0.28612,1.17811,0.99931,0.99869,0.995,0.98155,0.2844,0.21443,1.06855,0.000438703,0.000438703,0.000438703
72,4545.68,0.38866,0.28306,1.18458,0.9988,1,0.995,0.98589,0.27488,0.20663,1.03478,0.000424556,0.000424556,0.000424556
73,4608.58,0.37908,0.27642,1.16501,0.99941,1,0.995,0.98733,0.25232,0.20224,1.04669,0.000410409,0.000410409,0.000410409
74,4671.22,0.37561,0.27703,1.16043,0.99971,0.99919,0.995,0.98466,0.26874,0.63146,1.06729,0.000396262,0.000396262,0.000396262
75,4734.37,0.37122,0.2745,1.15856,0.99767,0.99833,0.995,0.97759,0.29324,0.22104,1.06522,0.000382115,0.000382115,0.000382115
76,4798.37,0.37722,0.27927,1.17096,0.99924,1,0.995,0.98874,0.25717,0.20211,1.02817,0.000367967,0.000367967,0.000367967
77,4861.05,0.37502,0.2722,1.16319,0.99894,1,0.995,0.98647,0.25189,0.20091,1.02998,0.00035382,0.00035382,0.00035382
78,4921.57,0.37132,0.27497,1.16277,0.99841,0.99968,0.995,0.98535,0.27591,0.21189,1.0322,0.000339673,0.000339673,0.000339673
79,4983.12,0.36518,0.26991,1.15392,0.99942,1,0.995,0.98654,0.27662,0.20784,1.04601,0.000325526,0.000325526,0.000325526
80,5046.12,0.36267,0.26606,1.15469,0.99947,1,0.995,0.98987,0.23523,0.18452,1.01142,0.000311379,0.000311379,0.000311379
81,5108.63,0.36163,0.27031,1.15049,0.9992,1,0.995,0.98695,0.2385,0.47656,1.01553,0.000297232,0.000297232,0.000297232
